73.281,11316024042,3326,37646919156
66.7,11158261034,3373,37646919156
65.435,11218620567,3355,37646919156
66.542,11357094188,3314,37646919156
69.551,11169463364,3370,37646919156
68.303,11550873687,3259,37646919156
69.562,11068575322,3401,37646919156
65.035,8762922189,4296,37646919156
71.69,8796666168,4279,37646919156
62.365,9057307029,4156,37646919156
74.791,8929675355,4215,37646919156
67.906,10989452637,3425,37646919156
73.367,11418563091,3296,37646919156
64.273,8698601233,4327,37646919156
71.694,8577023314,4389,37646919156
64.798,9134668406,4121,37646919156
69.144,8698517193,4327,37646919156
66.819,11856822685,3175,37646919156
72.072,10740144316,3505,37646919156
64.603,8686073114,4334,37646919156
