12.443,1867151049,2520,4705864944
10.746,1946237304,2417,4705864944
10.494,1968510670,2390,4705864944
9.367,1925419866,2444,4705864944
9.068,1838862779,2559,4705864944
8.629,2284724327,2059,4705864944
9.205,2233348715,2107,4705864944
8.511,2275471439,2068,4705864944
8.9,1827445921,2575,4705864944
8.674,2019041596,2330,4705864944
9.079,1861901183,2527,4705864944
8.235,1888720793,2491,4705864944
8.738,2192482781,2146,4705864944
8.314,1919875086,2451,4705864944
9.518,1799371940,2615,4705864944
8.954,1971339642,2387,4705864944
8.472,2338981408,2011,4705864944
9.012,2395086790,1964,4705864944
7.95,2323212673,2025,4705864944
8.49,1937557990,2428,4705864944
