12.266,10875813116,432,4705864944
10.554,10380011781,453,4705864944
10.21,10031990569,469,4705864944
10.211,10040747672,468,4705864944
10.184,10011487967,470,4705864944
9.338,9164762964,513,4705864944
10.33,10150870425,463,4705864944
10.38,10206346179,461,4705864944
10.047,9869944101,476,4705864944
10.704,10527307844,447,4705864944
