60.263,9559024470,2953,28235189400
53.181,10127008118,2788,28235189400
62.585,9782281070,2886,28235189400
51.855,9726959891,2902,28235189400
51.074,9556502902,2954,28235189400
50.952,7095621024,3979,28235189400
50.36,9335702678,3024,28235189400
49.73,7191477561,3926,28235189400
51.328,7097813089,3978,28235189400
49.682,7219617586,3910,28235189400
53.293,7217277158,3912,28235189400
49.212,7199771289,3921,28235189400
54.125,9815620219,2876,28235189400
49.93,7356117344,3838,28235189400
48.905,7079249629,3988,28235189400
51.497,7563822639,3732,28235189400
48.402,7155266989,3946,28235189400
51.094,7436886227,3796,28235189400
51.9,7159412132,3943,28235189400
49.934,7419801326,3805,28235189400
