58.386,9758714658,2893,28235189400
53.859,9822579261,2874,28235189400
54.454,9654070277,2924,28235189400
50.585,7530500170,3749,28235189400
52.019,7130169010,3959,28235189400
51.4,10328675562,2733,28235189400
56.694,9563259412,2952,28235189400
53.04,7015566073,4024,28235189400
51.337,7329407968,3852,28235189400
50.922,10257585595,2752,28235189400
53.996,9585439519,2945,28235189400
50.795,6974021503,4048,28235189400
52.651,9695766073,2912,28235189400
49.198,9557304007,2954,28235189400
50.986,7177819200,3933,28235189400
49.309,7209998376,3916,28235189400
51.789,7290554960,3872,28235189400
50.332,7240076053,3899,28235189400
55.25,9218541385,3062,28235189400
49.583,7273738934,3881,28235189400
