128.01
131.15
129.05
128.87
122.20
119.39
118.96
118.79
120.22
119.12
120.74
123.57
119.37
121.69
123.76
120.80
119.79
121.14
120.17
128.79
129.26
123.70
120.30
120.99
129.66
136.09
129.97
129.80
130.41
126.97
129.63
131.42
130.87
132.01
122.08
119.41
119.85
119.92
120.11
119.47
120.73
121.66
119.12
118.67
118.93
119.57
120.67
119.43
121.22
118.92
120.09
124.05
119.14
119.91
124.97
120.84
121.76
121.35
121.77
120.87
120.65
129.20
128.50
133.25
130.74
130.49
128.53
129.29
130.37
131.51
130.72
