11.474,4139255934,426,1764699420
6.991,6230184046,283,1764699420
5.622,3915906976,450,1764699420
5.783,5187152332,340,1764699420
6.112,5411606438,326,1764699420
6.06,5433171110,324,1764699420
4.777,3331924448,529,1764699420
6.082,5287862698,333,1764699420
5.756,5326856852,331,1764699420
6.059,5375377703,328,1764699420
