40.525,6815827496,2761,18823459644
35.572,6605621777,2849,18823459644
34.898,7240041416,2599,18823459644
35.3,6994919307,2691,18823459644
35.747,6769236054,2780,18823459644
31.787,6777612608,2777,18823459644
35.636,6623510005,2841,18823459644
31.766,6749161301,2789,18823459644
34.627,6682704858,2816,18823459644
32.413,6631458057,2838,18823459644
29.265,6468147944,2910,18823459644
32.322,6791616187,2771,18823459644
32.103,6881288907,2735,18823459644
33.163,5198881113,3620,18823459644
35.356,5083209207,3703,18823459644
32.44,6810667425,2763,18823459644
31.154,5192787726,3624,18823459644
32.089,5127303803,3671,18823459644
32.67,6957809236,2705,18823459644
31.978,5351585797,3517,18823459644
