12.486,8851954712,265,2352932340
9.198,8811150298,267,2352932340
9.444,8707668791,270,2352932340
9.554,9076799730,259,2352932340
9.813,9089832001,258,2352932340
9.312,8803261494,267,2352932340
9.22,8726297987,269,2352932340
9.313,8868861533,265,2352932340
9.505,9073109944,259,2352932340
10.497,10058419086,233,2352932340
