8.336,2774876917,847,2352932472
6.63,4562917004,515,2352932472
6.68,4610582972,510,2352932472
6.871,4898562902,480,2352932472
6.468,4755036924,494,2352932472
6.317,4547008672,517,2352932472
6.76,5442289716,432,2352932472
6.336,4784592819,491,2352932472
6.358,4753931253,494,2352932472
6.43,4680558786,502,2352932472
6.572,5360562381,438,2352932472
6.516,5273082898,446,2352932472
6.772,5209225648,451,2352932472
6.696,5182205112,454,2352932472
6.528,5122254429,459,2352932472
6.705,5181054142,454,2352932472
6.187,4649902547,506,2352932472
6.241,4952944701,475,2352932472
6.491,5129733752,458,2352932472
5.457,4066662754,578,2352932472
