8.188,3067893784,766,2352932472
6.747,4922400111,478,2352932472
6.865,4704013554,500,2352932472
6.249,4412744687,533,2352932472
6.697,4808115105,489,2352932472
6.29,4489016064,524,2352932472
6.73,5134206037,458,2352932472
6.437,5226235351,450,2352932472
6.641,5326620456,441,2352932472
6.266,4807875143,489,2352932472
6.467,5161712563,455,2352932472
6.637,5313485562,442,2352932472
6.472,5202534230,452,2352932472
6.582,5243142927,448,2352932472
6.362,5377492850,437,2352932472
6.439,4895951520,480,2352932472
6.648,5253787809,447,2352932472
6.597,5113718483,460,2352932472
6.472,5354599702,439,2352932472
6.591,5309410265,443,2352932472
