8.306,2782666658,845,2352932472
6.617,5205396361,452,2352932472
6.451,4583211142,513,2352932472
6.173,4541301348,518,2352932472
6.425,4728788029,497,2352932472
6.74,4856402847,484,2352932472
6.687,5269114812,446,2352932472
6.742,4963360770,474,2352932472
6.391,4954841330,474,2352932472
6.0,4818443634,488,2352932472
6.639,5197262473,452,2352932472
6.238,4904155334,479,2352932472
6.519,5101804811,461,2352932472
6.733,5481622521,429,2352932472
6.725,5149082941,456,2352932472
6.183,4527186885,519,2352932472
6.7,5207552255,451,2352932472
6.698,5120671508,459,2352932472
6.466,5196885168,452,2352932472
6.672,5207258544,451,2352932472
