21.433,11736553604,687,8067197028
23.354,19990674841,403,8067197028
23.727,19095368242,422,8067197028
22.997,19068183620,423,8067197028
22.809,19140294538,421,8067197028
22.97,19153466047,421,8067197028
22.566,19224653772,419,8067197028
22.902,19834231865,406,8067197028
22.535,18498964658,436,8067197028
23.56,19867358591,406,8067197028
23.756,19972197469,403,8067197028
23.362,18896557333,426,8067197028
22.021,18044507701,447,8067197028
22.172,19122639279,421,8067197028
24.177,19987037701,403,8067197028
22.811,18498459777,436,8067197028
22.941,19526480557,413,8067197028
23.525,20352991235,396,8067197028
23.945,20061821486,402,8067197028
23.555,19997259292,403,8067197028
22.432,18761507111,429,8067197028
23.065,19877772011,405,8067197028
22.02,18558884345,434,8067197028
23.783,20271908373,397,8067197028
23.45,19729270124,408,8067197028
23.909,20058765816,402,8067197028
23.17,19185135755,420,8067197028
23.888,20158024133,400,8067197028
24.032,20578720630,392,8067197028
23.778,20514851567,393,8067197028
23.352,20124924193,400,8067197028
23.707,19531467955,413,8067197028
23.4,19863763220,406,8067197028
24.15,19708959468,409,8067197028
21.841,17517100712,460,8067197028
23.803,19874793899,405,8067197028
23.572,19605032934,411,8067197028
24.243,20131567667,400,8067197028
24.081,20913347538,385,8067197028
23.473,19811758725,407,8067197028
