33.141,6087747922,2650,16134393924
30.531,6219205122,2594,16134393924
30.439,6354017451,2539,16134393924
28.565,4941686682,3264,16134393924
29.944,4748273462,3397,16134393924
28.841,5128195343,3146,16134393924
28.137,4639818365,3477,16134393924
27.818,6736358857,2395,16134393924
29.736,4710663985,3425,16134393924
29.305,6506826684,2479,16134393924
31.096,4592158723,3513,16134393924
29.892,4538875224,3554,16134393924
30.931,4748363501,3397,16134393924
27.313,4874638593,3309,16134393924
27.569,6627978801,2434,16134393924
27.137,4800729703,3360,16134393924
31.344,5922032011,2724,16134393924
26.824,6624294308,2435,16134393924
25.756,6778278227,2380,16134393924
25.677,6563888875,2458,16134393924
