36.352,6043653161,2669,16134393924
31.193,6603935155,2443,16134393924
31.733,6076069691,2655,16134393924
29.877,6745073940,2392,16134393924
28.035,6685256246,2413,16134393924
27.992,4973547418,3244,16134393924
28.79,6532995911,2469,16134393924
29.14,6222814483,2592,16134393924
26.838,6664032005,2421,16134393924
27.736,5083431065,3173,16134393924
25.96,4683840230,3444,16134393924
29.495,6721962942,2400,16134393924
29.723,4852447665,3325,16134393924
28.654,6348647687,2541,16134393924
26.899,6228122081,2590,16134393924
29.634,6173980357,2613,16134393924
29.478,4535713152,3557,16134393924
28.368,6209622540,2598,16134393924
28.986,4582717476,3520,16134393924
25.883,6566310567,2457,16134393924
