34.082,5942939734,2714,16134393924
31.804,6149303011,2623,16134393924
27.986,6501513167,2481,16134393924
28.298,5145707644,3135,16134393924
30.149,4634514914,3481,16134393924
31.033,5052725132,3193,16134393924
30.675,4542500572,3551,16134393924
27.725,6397014973,2522,16134393924
29.888,4716843375,3420,16134393924
29.59,6471338292,2493,16134393924
29.586,6125137366,2634,16134393924
28.878,4915112187,3282,16134393924
31.088,6052281933,2665,16134393924
28.221,6891617191,2341,16134393924
27.291,4853163539,3324,16134393924
26.262,6913366213,2333,16134393924
27.233,6425542280,2510,16134393924
27.372,5014975561,3217,16134393924
29.787,6193394034,2605,16134393924
25.523,6741767120,2393,16134393924
