17.907,2510742318,2811,7058797284
15.886,2370162900,2978,7058797284
13.699,2483725647,2842,7058797284
13.32,2548636319,2769,7058797284
12.668,2759391445,2558,7058797284
14.627,1860902692,3793,7058797284
12.542,2150191618,3282,7058797284
11.909,2130850815,3312,7058797284
13.33,2254427569,3131,7058797284
13.085,2837816399,2487,7058797284
12.438,2275703510,3101,7058797284
12.325,2821093798,2502,7058797284
13.515,2148636006,3285,7058797284
12.565,2782885094,2536,7058797284
11.619,2370670307,2977,7058797284
12.916,2309951569,3055,7058797284
13.231,2265691417,3115,7058797284
12.615,2265425176,3115,7058797284
12.576,2222743920,3175,7058797284
13.778,2886565046,2445,7058797284
