16.971,2614161620,2700,7058797284
15.93,2696239781,2618,7058797284
14.0,2559552256,2757,7058797284
14.044,2007782257,3515,7058797284
14.648,2469031664,2858,7058797284
12.042,2815568179,2507,7058797284
12.515,2128249822,3316,7058797284
12.651,2094037061,3370,7058797284
12.214,2186540819,3228,7058797284
11.894,2162689996,3263,7058797284
12.035,2270699181,3108,7058797284
13.442,2203046415,3204,7058797284
12.028,2322145247,3039,7058797284
12.996,2188350517,3225,7058797284
12.208,2880903047,2450,7058797284
12.262,2260120858,3123,7058797284
12.762,2268305054,3111,7058797284
11.863,2237679205,3154,7058797284
12.035,2331623400,3027,7058797284
12.331,2985336721,2364,7058797284
