36.356,6250105321,2258,14117594700
26.798,6169904224,2288,14117594700
25.895,7170631554,1968,14117594700
25.952,5231186558,2698,14117594700
26.259,5975310735,2362,14117594700
24.736,7104799058,1987,14117594700
26.278,5719889964,2468,14117594700
25.301,6912371400,2042,14117594700
26.89,6784586377,2080,14117594700
23.544,4804785428,2938,14117594700
27.441,6733894496,2096,14117594700
25.338,7158251811,1972,14117594700
24.724,4641867226,3041,14117594700
25.238,4689146138,3010,14117594700
26.944,6899735544,2046,14117594700
28.31,7051889131,2001,14117594700
27.968,6545911427,2156,14117594700
26.629,5681060418,2485,14117594700
26.867,7206905125,1958,14117594700
24.539,6205062711,2275,14117594700
