7.132,3659413990,275,1008399612
4.143,3507977812,287,1008399612
3.842,3329627226,302,1008399612
4.157,3566577060,282,1008399612
4.076,3483935793,289,1008399612
4.256,3563252571,282,1008399612
4.577,3865260997,260,1008399612
4.348,3521952088,286,1008399612
4.089,3534297645,285,1008399612
3.924,3373991403,298,1008399612
