10.713,2699620559,1307,3529398708
8.347,3085698016,1143,3529398708
8.218,2965550152,1190,3529398708
6.741,3162318199,1116,3529398708
7.74,3497618762,1009,3529398708
7.555,3311142737,1065,3529398708
8.085,3340316690,1056,3529398708
7.306,3722229347,948,3529398708
6.973,4376109293,806,3529398708
6.843,3969570013,889,3529398708
7.656,3721797368,948,3529398708
6.822,3708963097,951,3529398708
6.866,4867028061,725,3529398708
6.796,3543295096,996,3529398708
6.957,4058600311,869,3529398708
6.964,4107597318,859,3529398708
6.391,4729169033,746,3529398708
7.237,4307133407,819,3529398708
7.133,3907800936,903,3529398708
6.742,4432336400,796,3529398708
