10.265,2524179148,1398,3529398708
8.535,2998372416,1177,3529398708
6.935,3201051429,1102,3529398708
6.673,3158084527,1117,3529398708
7.23,3797793707,929,3529398708
7.323,3300236035,1069,3529398708
6.457,3701605969,953,3529398708
7.528,3281629831,1075,3529398708
7.052,4327532206,815,3529398708
7.039,4283172624,824,3529398708
7.084,4096114221,861,3529398708
6.969,4076222431,865,3529398708
6.363,4491247832,785,3529398708
6.602,3741401405,943,3529398708
6.569,3859653994,914,3529398708
7.002,3856508679,915,3529398708
7.245,4072358790,866,3529398708
7.194,4145286268,851,3529398708
6.828,4319495756,817,3529398708
7.471,3809620371,926,3529398708
