8.749,4204182970,671,2823518940
5.882,4828836824,584,2823518940
6.145,5414736534,521,2823518940
5.995,4295419736,657,2823518940
6.421,5406626333,522,2823518940
5.923,4350764019,648,2823518940
6.069,4432212474,637,2823518940
6.377,5425111229,520,2823518940
6.468,5823264431,484,2823518940
6.06,5140884822,549,2823518940
